Name,Ticker,Sub-Sector
Panasonic Energy India Co Ltd,PANAENERG,Batteries
Panth Infinity Ltd,PANTH,Commodities Trading
Paramount Communications Ltd,PARACABLES,Cables
Paras Defence and Space Technologies Ltd,PARAS,Aerospace & Defense Equipments
Parle Industries Ltd,PARLESOFT,Commodities Trading
Patel Engineering Ltd,PATELENG,Construction & Engineering
Patel Integrated Logistics Ltd,PATINTLOG,Logistics
Patels Airtemp (India) Ltd,PATELSAI,Industrial Machinery
Pervasive Commodities Ltd,PERVASIVE,Electrical Components & Equipments
Pitti Engineering Limited,PITTIENG,Industrial Machinery
Polycab India Ltd,POLYCAB,Electrical Components & Equipments
Power Mech Projects Ltd,POWERMECH,Construction & Engineering
Praj Industries Ltd,PRAJIND,Construction & Engineering
Prajay Engineers Syndicate Ltd,PRAENG,Construction & Engineering
Prakash Pipes Ltd,PPL,Building Products - Pipes
Prakash Steelage Ltd,PRAKASHSTL,Building Products - Pipes
Precision Wires India Ltd,PRECWIRE,Electrical Components & Equipments
Premier Capital Services Ltd,PREMCAP,Business Support Services
Premier Limited,PREMIER,Industrial Machinery
Prime Fresh Ltd,PRIMEFRESH,Business Support Services
Prince Pipes and Fittings Ltd,PRINCEPIPE,Building Products - Pipes
Punj Lloyd Ltd,PUNJLLOYD,Construction & Engineering
Purohit Construction Ltd,PUROHITCON,Construction & Engineering
Quadpro Ites Ltd,QUADPRO,Business Support Services
Quantum Digital Vision (India) Ltd,QUANTDIA,Construction & Engineering
Quess Corp Ltd,QUESS,Employment Services
R J Shah and Company Ltd,RJSHAH,Construction & Engineering
RITES Ltd,RITES,Business Support Services
RKEC Projects Ltd,RKEC,Construction & Engineering
RM Drip & Sprinklers Systems Ltd,RMDRIP,Agricultural & Farm Machinery
RMC Switchgears Ltd,RMC,Electrical Components & Equipments
RPP Infra Projects Ltd,RPPINFRA,Construction & Engineering
RR Metalmakers India Ltd,RRMETAL,Commodities Trading
Rachana Infrastructure Ltd,RILINFRA,Construction & Engineering
Rajasthan Petro Synthetics Ltd,RAJSPTR,Logistics
Rajeswari Infrastructure Ltd,RAJINFRA,Construction & Engineering
Rajoo Engineers Ltd,RAJOOENG,Industrial Machinery
Ram Ratna Wires Ltd,RAMRAT,Electrical Components & Equipments
Rama Steel Tubes Ltd,RAMASTEEL,Building Products - Pipes
Ramasigns Industries Ltd,RAMASIGNS,Stationery
Ramgopal Polytex Ltd,RAMGOPOLY,Commodities Trading
Ramkrishna Forgings Ltd,RKFORGE,Rail
Ramky Infrastructure Ltd,RAMKY,Construction & Engineering
Ranjeet Mechatronics Ltd,RANJEET,Business Support Services
Rapicut Carbides Ltd,RAPICUT,Industrial Machinery
Ratnamani Metals and Tubes Ltd,RATNAMANI,Building Products - Pipes
Ravindra Energy Ltd,RELTD,Electrical Components & Equipments
Regency Ceramics Ltd,REGENCERAM,Building Products - Ceramics
Reliance Naval and Engineering Limited,RNAVAL,Shipbuilding
Relicab Cable Manufacturing Ltd,RELICAB,Cables
Repro India Ltd,REPRO,Stationery
Responsive Industries Ltd,RESPONIND,Building Products - Granite
Restile Ceramics Ltd,RESTILE,Building Products - Ceramics
Revathi Equipment Ltd,REVATHI,Heavy Machinery
Rex Pipes and Cables Industries Ltd,REXPIPES,Building Products - Pipes
Rexnord Electronics and Controls Ltd,REXNORD,Industrial Machinery
Richa Industries Ltd,RICHAIND,Construction & Engineering
Riddhi Siddhi Gluco Biols Ltd,RIDDHI,Commodities Trading
Ridings Consulting Engineers India Ltd,RIDINGS,Business Support Services
Ritco Logistics Ltd,RITCO,Logistics
Rithwik Facility Management Services Ltd,RITHWIKFMS,Business Support Services
Rolcon Engineering Company Ltd,ROLCOEN,Industrial Machinery
Rolex Rings Ltd,ROLEXRINGS,Industrial Machinery
Rose Merc Ltd,ROSEMER,Commodities Trading
Roto Pumps Ltd,ROTO,Industrial Machinery
Rts Power Corporation Ltd,RTSPOWR,Heavy Electrical Equipments
Rungta Irrigation Ltd,RUNGTAIR,Building Products - Pipes
Rushil Decor Ltd,RUSHIL,Building Products - Laminates
S & S Power Switchgear Ltd,S&SPOWER,Electrical Components & Equipments
S G N Telecoms Ltd,SGNTE,Electrical Components & Equipments
S S Infrastructure Development Consultants Ltd,SSINFRA,Construction & Engineering
SAB Industries Ltd,SAB,Conglomerates
SEPC Limited,SEPC,Construction & Engineering
SIS LIMITED,SIS,Business Support Services
SKF India Limited,SKFINDIA,Industrial Machinery
SKP Bearing Industries Ltd,SKP,Industrial Machinery
SML Isuzu Limited,SMLISUZU,Trucks & Buses
SNL Bearings Ltd,SNL,Industrial Machinery
SORIL Infra Resources Limited,SORILINFRA,Business Support Services
SPML Infra Limited,SPMLINFRA,Construction & Engineering
SVA India Ltd,SVAINDIA,Commodities Trading
Sadbhav Engineering Ltd,SADBHAV,Construction & Engineering
Sadbhav Infrastructure Projects Ltd,SADBHIN,Roads
Sakuma Exports Ltd,SAKUMA,Commodities Trading
Salasar Exteriors and Contour Ltd,SECL,Construction & Engineering
Salzer Electronics Ltd,SALZERELEC,Electrical Components & Equipments
Sanblue Corporation Ltd,SANBLUE,Commodities Trading
Sanco Industries Ltd,SANCO,Building Products - Pipes
Sanco Trans Ltd,SANCTRN,Logistics
Sanghvi Movers Ltd,SANGHVIMOV,Business Support Services
Sanmitra Commercial Ltd,ZSANMCOM,Commodities Trading
Sarthak Industries Ltd,SARTHAKIND,Commodities Trading
Sarthak Metals Ltd,SMLT,Electrical Components & Equipments
Sarvamangal Marcantile Company Ltd,ZSARVAMA,Commodities Trading
Sat Industries Ltd,SATINDLTD,Commodities Trading
Scan Projects Ltd,SCANPRO,Industrial Machinery
Schneider Electric Infrastructure Ltd,SCHNEIDER,Heavy Electrical Equipments
Scoobee Day Garments (India) Ltd,SCOOBEEDAY,Conglomerates
Secur Credentials Ltd,SECURCRED,Employment Services
Sejal Glass Ltd,SEJALLTD,Building Products - Glass
Servotech Power Systems Ltd,SERVOTECH,Electrical Components & Equipments
Setubandhan Infrastructure Limited,SETUINFRA,Construction & Engineering
Shaily Engineering Plastics Ltd,SHAILY,Industrial Machinery
Shakti Pumps India Ltd,SHAKTIPUMP,Industrial Machinery
Shalimar Wires Industries Ltd,SHALIWIR,Electrical Components & Equipments
Shankar Lal Rampal Dye-Chem Ltd,SRD,Commodities Trading
Shankara Building Products Ltd,SHANKARA,Building Products - Pipes
Shashijit Infraprojects Ltd,SHASHIJIT,Construction & Engineering
Shelter Infra Projects Ltd,SIPL,Construction & Engineering
Shilp Gravures Ltd,SHILGRAVQ,Industrial Machinery
Shiv Aum Steels Ltd,SHIVAUM,Commodities Trading
Shiva Granito Export Ltd,SHIVAEXPO,Building Products - Granite
Shivagrico Implements Ltd,SHIVAGR,Agricultural & Farm Machinery
Shree Global Tradefin Ltd,SHRGLTR,Commodities Trading
Shree Vasu Logistics Ltd,SVLL,Logistics
Shreeji Translogistics Ltd,STL,Logistics
Shrem Invit,SHREMINVIT,Roads
Shreyas Shipping & Logistics Limited,SHREYAS,Logistics
Shri Ram Switchgears Ltd,SRIRAM,Electrical Components & Equipments
Shristi Infrastructure Development Corporation Ltd,SHRISTI,Construction & Engineering
Sicagen India Ltd,SICAGEN,Building Products - Pipes
Sical Logistics Limited,SICAL,Logistics
Siddhika Coatings Ltd,SIDDHIKA,Construction & Engineering
Siemens Ltd,SIEMENS,Conglomerates
Sika Interplant Systems Ltd,SIKA,Aerospace & Defense Equipments
Silveroak Commercials Ltd,SILVERO,Construction & Engineering
Simmonds Marshall Ltd,SIMMOND,Industrial Machinery
Simplex Infrastructures Limited,SIMPLEXINF,Construction & Engineering
Sindu Valley Technologies Ltd,SINDUVA,Business Support Services
Sintercom India Ltd,SINTERCOM,Industrial Machinery
SKIL Infrastructure Limited,SKIL,Construction & Engineering
Snowman Logistics Ltd,SNOWMAN,Logistics
Solex Energy Ltd,SOLEX,Industrial Machinery
Solitaire Machine Tools Ltd,SOLIMAC,Industrial Machinery
Somany Ceramics Limited,SOMANYCERA,Building Products - Ceramics
Somi Conveyor Beltings Ltd,SOMICONVEY,Industrial Machinery
Soni Soya Products Ltd,SONISOYA,Commodities Trading
Sonu Infratech Ltd,SONUINFRA,Construction & Engineering
Sparc Electrex Ltd,SPAR,Electrical Components & Equipments
Spectrum Electrical Industries Ltd,SPECTRUM,Electrical Components & Equipments
Spicejet Ltd,SPICEJET,Airlines
Sprayking Agro Equipment Ltd,SPRAYKING,Agricultural & Farm Machinery
Sree Jayalakshmi Autospin Ltd,SREEJAYA,Commodities Trading
Sri KPR Industries Ltd,SRIKPRIND,Building Products - Pipes
Star Delta Transformers Ltd,STARDELTA,Heavy Electrical Equipments
Starlit Power Systems Ltd,STARLIT,Batteries
Starlite Components Ltd,STARLITE,Electrical Components & Equipments
Starlog Enterprises Ltd,STARLOG,Construction & Engineering
State Trading Corporation of India Ltd,STCINDIA,Commodities Trading
Sterling Tools Ltd,STERTOOLS,Industrial Machinery
Sterling and Wilson Renewable Energy Limited,SWSOLAR,Renewable Energy Equipment & Services
Stovec Industries Ltd,STOVACQ,Industrial Machinery
Sturdy Industries Ltd,STURDY,Agricultural & Farm Machinery
Stylam Industries Ltd,STYLAMIND,Construction & Engineering
Suncare Traders Ltd,SCTL,Commodities Trading
Sunedison Infrastructure Ltd,SUNEDISON,Renewable Energy Equipment & Services
Super Sales India Ltd,SUPER,Conglomerates
Supreme Infrastructure India Ltd,SUPREMEINF,Construction & Engineering
SURANA SOLAR LIMITED,SURANASOL,Renewable Energy Equipment & Services
Surana Telecom and Power Limited,SURANAT&P,Cables
Surani Steel Tubes Ltd,SURANI,Building Products - Pipes
Suvidha Infraestate Corporation Ltd,SICL,Construction & Engineering
Suyog Telematics Ltd,SUYOG,Construction & Engineering
Suzlon Energy Ltd,SUZLON,Renewable Energy Equipment & Services
Svaraj Trading and Agencies Ltd,ZSVARAJT,Commodities Trading
Swaraj Engines Ltd,SWARAJENG,Tractors
Swelect Energy Systems Limited,SWELECTES,Electrical Components & Equipments
Switching Technologies Gunther Ltd,SWITCHTE,Electrical Components & Equipments
Synergy Green Industries Ltd,SGIL,Industrial Machinery
T Spiritual World Ltd,TSPIRITUAL,Commodities Trading
TAAL Enterprises Ltd,TAALENT,Conglomerates
TCI Express Ltd,TCIEXP,Logistics
TCI Industries Ltd,TCIIND,Commodities Trading
TD Power Systems Ltd,TDPOWERSYS,Heavy Electrical Equipments
TIL Ltd,TIL,Heavy Machinery
TRF Ltd,TRF,Industrial Machinery
Tamboli Capital Ltd,TAMBOLI,Industrial Machinery
Tamil Nadu Steel Tubes Ltd,TNSTLTU,Building Products - Pipes
Taneja Aerospace and Aviation Ltd,TANAA,Aerospace & Defense Equipments
Tantia Constructions Ltd,TANTIACONS,Construction & Engineering
Taparia Tools Ltd,TAPARIA,Industrial Machinery
Tara Chand Logistic Solutions Ltd,TARACHAND,Business Support Services
Tarapur Transformers Ltd,TARAPUR,Heavy Electrical Equipments
Tarmat Limited,TARMAT,Construction & Engineering
Taylormade Renewables Ltd,TRL,Renewable Energy Equipment & Services
TeamLease Services Ltd,TEAMLEASE,Employment Services
Techno Electric & Engineering Company Ltd,TECHNOE,Construction & Engineering
Technocraft Industries (India) Ltd,TIIL,Industrial Machinery
Technofab Engineering Ltd,TECHNOFAB,Construction & Engineering
Technojet Consultants Ltd,TECHCON,Business Support Services
Tega Industries Ltd,TEGA,Industrial Machinery
Texel Industries Ltd,TEXELIN,Agricultural & Farm Machinery
Texmaco Rail & Engineering Ltd,TEXRAIL,Rail
The Indian Link Chain Manufactrers Ltd,INLCM,Commodities Trading
Thejo Engineering Ltd,THEJO,Construction & Engineering
Thermax Limited,THERMAX,Industrial Machinery
Thirdwave Financial Intermediaries Ltd,THIRDFIN,Commodities Trading
Tiger Logistics (India) Ltd,TIGERLOGS,Logistics
Tijaria Polypipes Ltd,TIJARIA,Building Products - Pipes
Timescan Logistics India Ltd,TIMESCAN,Logistics
Timken India Ltd,TIMKEN,Industrial Machinery
Titagarh Wagons Ltd,TWL,Rail
Tivoli Construction Ltd,TVOLCON,Construction & Engineering
Total Transport Systems Ltd,TOTAL,Logistics
Trans Freight Containers Ltd,TRANSFRE,Industrial Machinery
Transformers and Rectifiers (India) Ltd,TRIL,Heavy Electrical Equipments
Transport Corporation of India Ltd,TCI,Logistics
Transwind Infrastructures Ltd,TRANSWIND,Construction & Engineering
Triveni Enterprises Ltd,TRIVENIENT,Commodities Trading
Triveni Glass Ltd,TRIVENIGQ,Building Products - Glass
Triveni Turbine Ltd,TRITURBINE,Heavy Electrical Equipments
Trivikrama Industries Ltd,TRIVIKRAMA,Commodities Trading
Unitech International Ltd,UNITINT,Commodities Trading
Unity Infraprojects Ltd,UNITY,Construction & Engineering
Univastu India Ltd,UNIVASTU,Construction & Engineering
Universal Cables Ltd,UNIVCABLES,Cables
Universal Office Automation Ltd,UNIOFFICE,Industrial Machinery
Uravi T & Wedge Lamps Ltd,URAVI,Electrical Components & Equipments
Urja Global Ltd,URJA,Renewable Energy Equipment & Services
V Guard Industries Ltd,VGUARD,Electrical Components & Equipments
V-Marc India Ltd,VMARCIND,Electrical Components & Equipments
VETO Switch Gears And Cables Ltd,VETO,Electrical Components & Equipments
VMS Industries Ltd,VMS,Shipbuilding
VRL Logistics Ltd,VRLLOG,Logistics
VSF Projects Ltd,VSFPROJ,Construction & Engineering
VST Tillers Tractors Ltd,VSTTILLERS,Tractors
Vaarad Ventures Ltd,VAARAD,Conglomerates
Vallabh Steels Ltd,VALLABHSQ,Building Products - Pipes
Vardhman Concrete Ltd,VARDHMAN,Construction & Engineering
Varun Mercantile Ltd,VARUNME,Commodities Trading
Vascon Engineers Ltd,VASCONEQ,Construction & Engineering
Veljan Denison Ltd,VELJAN,Industrial Machinery
Veritas (India) Ltd,VERITAS,Commodities Trading
Vesuvius India Ltd,VESUVIUS,Industrial Machinery
Viaan Industries Ltd,VIAANINDUS,Commodities Trading
Vishal Bearings Ltd,VISHALBL,Industrial Machinery
Vivid Mercantile Ltd,VIVIDM,Commodities Trading
Voltamp Transformers Ltd,VOLTAMP,Heavy Electrical Equipments
W H Brady & Company Ltd,WHBRADY,Heavy Machinery
W S Industries (India) Ltd,WSI,Industrial Machinery
WPIL Ltd,WPIL,Industrial Machinery
Walchandnagar Industries Ltd,WALCHANNAG,Industrial Machinery
Websol Energy System Limited,WEBELSOLAR,Renewable Energy Equipment & Services
Welspun Enterprises Limited,WELENT,Construction & Engineering
Wendt (India) Limited,WENDT,Industrial Machinery
Windsor Machines Ltd,WINDMACHIN,Industrial Machinery
Wires and Fabriks (SA) Ltd,WIREFABR,Industrial Machinery
Worldwide Aluminium Ltd,WWALUM,Commodities Trading
Yaari Digital Integrated Services Limited,YAARI,Business Support Services
Yamuna Syndicate Ltd,YSL,Commodities Trading
Yash Chemex Ltd,YASHCHEM,Commodities Trading
Yogi Infra Projects Ltd,YOGISUNG,Construction & Engineering
Yuken India Ltd,YUKEN,Industrial Machinery
Zenith Steel Pipes & Industries Limited,ZENITHSTL,Building Products - Pipes
Zodiac Energy Ltd,ZODIAC,Renewable Energy Equipment & Services
ZUARI INDUSTRIES LIMITED,ZUARIIND,Conglomerates
shipping corporation of India Ltd,SCI,Logistics
